latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
29.04021,-81.59886,333.33,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,286.62,3.65,D
34.63296,-83.12854,328.25,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,288.44,4.67,D
29.03963,-81.60286,356.1,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,297.95,5.48,D
32.32128,-95.09545,332.66,0.4,0.6,2025-01-16,1836,N20,nominal,2.0NRT,288.59,2.36,D
29.03905,-81.60685,333.84,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,286.39,5.48,D
33.41711,-90.39748,327.46,0.41,0.45,2025-01-16,1836,N20,nominal,2.0NRT,287.79,2.47,D
29.04295,-81.60347,347.68,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,287.8,5.48,D
29.04238,-81.60746,327.29,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,285.58,5.48,D
34.51536,-87.06995,328.28,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,288.32,8.04,D
28.96279,-82.22208,325.24,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,280.09,4.06,D
32.93551,-94.60856,353.05,0.36,0.57,2025-01-16,1836,N20,nominal,2.0NRT,284.25,5.34,D
28.96666,-82.21879,328.92,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,278.21,5.59,D
33.68077,-91.43047,326.72,0.46,0.47,2025-01-16,1836,N20,nominal,2.0NRT,286.88,2.41,D
28.96608,-82.22271,348.22,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,276.37,4.06,D
28.9655,-82.22663,344.39,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,276.55,4.06,D
32.87325,-95.06171,347.75,0.38,0.59,2025-01-16,1836,N20,nominal,2.0NRT,289.44,7.39,D
28.96879,-82.22726,344.48,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,283.33,41.18,D
34.59234,-87.01836,332.1,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,286.04,3.36,D
29.33535,-82.41014,326.7,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,290.16,1.88,D
35.70506,-79.36861,329.31,0.53,0.42,2025-01-16,1836,N20,nominal,2.0NRT,278.02,2.15,D
29.85858,-82.01675,336.65,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.81,4.17,D
34.81295,-85.95691,336.73,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,287.33,3.85,D
29.86126,-82.02061,325.98,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.2,6.63,D
34.63715,-87.08152,329.05,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,290.52,3.41,D
29.86068,-82.02461,337.77,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.2,8.05,D
33.10367,-94.33276,339.37,0.35,0.56,2025-01-16,1836,N20,nominal,2.0NRT,285.17,12.42,D
29.89262,-82.38673,333.55,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.76,3.82,D
33.10278,-94.3364,352.24,0.35,0.56,2025-01-16,1836,N20,nominal,2.0NRT,294.66,12.42,D
30.02158,-81.51976,329.21,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,293.19,1.74,D
33.10867,-94.33449,327.83,0.35,0.56,2025-01-16,1836,N20,nominal,2.0NRT,284.95,4.4,D
29.88585,-82.70661,328.84,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.85,1.04,D
33.88103,-91.03432,337.35,0.44,0.46,2025-01-16,1836,N20,nominal,2.0NRT,286.94,2.65,D
35.50284,-82.37837,327.27,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,281.9,1.96,D
29.88973,-82.70331,326.58,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.69,1.79,D
35.81691,-80.75444,327.97,0.46,0.39,2025-01-16,1836,N20,nominal,2.0NRT,283.83,4.45,D
29.88914,-82.70726,328.53,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,296.77,2.68,D
33.07813,-95.61718,325.34,0.41,0.61,2025-01-16,1836,N20,nominal,2.0NRT,284.78,2.39,D
29.89463,-82.85053,343.03,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,291.85,3.47,D
35.82023,-80.99872,326.13,0.45,0.39,2025-01-16,1836,N20,nominal,2.0NRT,283.36,2.77,D
29.90145,-83.2746,327.04,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.43,2.07,D
32.49139,-97.96036,331.04,0.57,0.69,2025-01-16,1836,N20,nominal,2.0NRT,284.14,4.23,D
30.06015,-82.94846,326.08,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.25,1.4,D
34.87862,-87.36178,328.89,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,286,2.72,D
30.06781,-83.23083,329.73,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,297.58,3.91,D
30.16464,-82.74945,331.74,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.21,2.67,D
35.04352,-86.57574,340.43,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,286.35,3.59,D
35.69087,-82.51418,330.74,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,287.12,4.85,D
30.14151,-83.15144,336.47,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.09,4.77,D
35.47935,-86.69056,332.26,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,287.79,6.27,D
30.39553,-81.82214,331.53,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.24,2.1,D
35.71522,-86.8174,328.34,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,285.82,2.42,D
30.40699,-81.76575,328.73,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,293.53,1.97,D
36.45381,-82.3445,325.19,0.42,0.37,2025-01-16,1836,N20,nominal,2.0NRT,279.32,2.11,D
30.39289,-81.88839,344.91,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,291.59,3.8,D
36.60693,-81.35819,339.66,0.45,0.39,2025-01-16,1836,N20,nominal,2.0NRT,280,4.56,D
30.25225,-82.86814,325.39,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.24,2.05,D
35.61784,-89.94533,332.82,0.53,0.42,2025-01-16,1836,N20,nominal,2.0NRT,286.36,4.92,D
30.39954,-81.88965,330.08,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,289.98,3.37,D
35.61576,-89.94659,336.77,0.53,0.42,2025-01-16,1836,N20,nominal,2.0NRT,286,5.12,D
30.25554,-82.8688,326.6,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,290.65,2.05,D
35.64679,-89.93147,333.57,0.53,0.42,2025-01-16,1836,N20,nominal,2.0NRT,287.84,6.27,D
30.36151,-82.36172,332.23,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,291.98,5.21,D
35.93398,-89.71557,327.07,0.52,0.41,2025-01-16,1836,N20,nominal,2.0NRT,286.9,3.12,D
30.36481,-82.36237,345.22,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,295.95,5.21,D
36.3208,-87.72529,327.65,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,283.93,2.19,D
30.27386,-82.97409,328.08,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,290.25,0.9,D
36.90839,-84.49136,327.03,0.39,0.36,2025-01-16,1838,N20,nominal,2.0NRT,280.61,3.42,D
30.47773,-81.76603,334.08,0.39,0.37,2025-01-16,1834,N20,nominal,2.0NRT,291.84,6.11,D
33.86483,-98.79046,338.38,0.59,0.7,2025-01-16,1838,N20,nominal,2.0NRT,288.79,9.27,D
33.86653,-98.78448,356.21,0.58,0.7,2025-01-16,1838,N20,low,2.0NRT,287.23,9.27,D
30.5196,-81.6393,335.62,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,290.99,2.82,D
36.81071,-85.4453,326.8,0.39,0.36,2025-01-16,1838,N20,nominal,2.0NRT,282.59,2.48,D
30.37897,-82.77066,326.5,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,291.1,2.48,D
34.45839,-97.52963,330.41,0.48,0.65,2025-01-16,1838,N20,nominal,2.0NRT,288.11,3.42,D
30.34529,-83.59271,342.34,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,297.59,11.28,D
34.46407,-97.53187,341.78,0.48,0.65,2025-01-16,1838,N20,nominal,2.0NRT,287.42,3.42,D
37.12304,-85.95036,329.02,0.39,0.36,2025-01-16,1838,N20,nominal,2.0NRT,278.63,2.48,D
30.37757,-83.47237,345.57,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.92,5,D
34.64894,-98.55595,332.88,0.54,0.68,2025-01-16,1838,N20,nominal,2.0NRT,289.87,6.63,D
30.2988,-84.22773,351.05,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,296.04,17.9,D
35.69866,-94.52409,334.43,0.61,0.54,2025-01-16,1838,N20,nominal,2.0NRT,286.49,4.66,D
30.30211,-84.22844,355.38,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,299.03,17.9,D
38.04491,-81.66023,328.38,0.45,0.39,2025-01-16,1838,N20,nominal,2.0NRT,276.32,3.01,D
30.68736,-81.72064,327.18,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,292.7,1.99,D
34.64779,-98.55766,344.82,0.54,0.68,2025-01-16,1838,N20,nominal,2.0NRT,291.22,4.79,D
37.9341,-83.66077,333.19,0.4,0.37,2025-01-16,1838,N20,nominal,2.0NRT,281.94,17.31,D
30.42117,-83.78147,329.73,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,290.89,2,D
38.5439,-78.44916,336.58,0.42,0.45,2025-01-16,1838,N20,nominal,2.0NRT,278,14.61,D
30.42054,-83.78546,325.32,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.18,2.02,D
37.24179,-88.86777,333.43,0.45,0.39,2025-01-16,1838,N20,nominal,2.0NRT,282.04,3.13,D
30.41991,-83.78944,326.83,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,291.45,2.02,D
35.46866,-97.46769,327.12,0.45,0.63,2025-01-16,1838,N20,nominal,2.0NRT,287.62,2.43,D
30.52153,-83.19953,325.66,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,294.37,2.44,D
37.09573,-90.71127,327.54,0.55,0.42,2025-01-16,1838,N20,nominal,2.0NRT,282.8,3.54,D
30.53501,-83.17773,328.96,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.38,1.09,D
36.00157,-95.61998,338.52,0.35,0.56,2025-01-16,1838,N20,nominal,2.0NRT,284.27,2.89,D
30.36507,-84.26282,342.63,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,295.64,9.3,D
34.98755,-99.32423,325.37,0.58,0.7,2025-01-16,1838,N20,nominal,2.0NRT,290.46,2.83,D
30.58143,-83.12106,330.26,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.53,2.16,D
30.50451,-83.90137,329.37,0.39,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.53,2.7,D
35.85613,-96.8533,333.11,0.41,0.6,2025-01-16,1838,N20,nominal,2.0NRT,289.64,2.5,D
30.37541,-84.86915,329.73,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,293.87,4.97,D
38.20534,-85.9045,337.13,0.39,0.36,2025-01-16,1838,N20,nominal,2.0NRT,276.4,3.39,D
30.37944,-84.86575,346.34,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,296.32,5.15,D
36.79937,-94.4477,334.89,0.57,0.52,2025-01-16,1838,N20,nominal,2.0NRT,284.62,3.64,D
30.37876,-84.86989,329,0.4,0.37,2025-01-16,1834,N20,nominal,2.0NRT,292.44,5.15,D
35.88929,-98.59344,325.74,0.5,0.66,2025-01-16,1838,N20,nominal,2.0NRT,287.58,3.54,D
30.70134,-83.09183,329.21,0.38,0.36,2025-01-16,1834,N20,nominal,2.0NRT,292.71,1.75,D
35.8924,-98.59293,330.48,0.5,0.66,2025-01-16,1838,N20,nominal,2.0NRT,287.75,3.36,D
37.63533,-93.19843,327.62,0.47,0.48,2025-01-16,1838,N20,nominal,2.0NRT,283.63,3.43,D
30.94683,-81.66186,336.49,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,291.2,3.62,D
36.85723,-97.14746,340.55,0.4,0.6,2025-01-16,1838,N20,nominal,2.0NRT,287.54,16.14,D
30.5021,-84.59367,344.22,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,295.78,9.26,D
30.61639,-83.90395,328.76,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.92,3.67,D
36.85609,-97.15174,352.96,0.4,0.6,2025-01-16,1838,N20,nominal,2.0NRT,298.12,16.14,D
36.85494,-97.15604,325.78,0.4,0.6,2025-01-16,1838,N20,nominal,2.0NRT,289,11.6,D
30.50542,-84.59439,332.98,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,295.79,3.68,D
38.88272,-90.13937,331.74,0.48,0.4,2025-01-16,1838,N20,nominal,2.0NRT,277.76,4.75,D
30.31694,-86.09482,348.02,0.44,0.38,2025-01-16,1836,N20,nominal,2.0NRT,292.54,3.99,D
38.88194,-90.14136,331.58,0.48,0.4,2025-01-16,1838,N20,nominal,2.0NRT,279.1,4.77,D
30.7728,-83.35988,329.62,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.07,2.24,D
40.66582,-90.66302,331.87,0.47,0.4,2025-01-16,1838,N20,nominal,2.0NRT,282.26,5.32,D
30.32041,-86.09563,333.58,0.44,0.38,2025-01-16,1836,N20,nominal,2.0NRT,291.57,3.99,D
30.32468,-86.09195,346.1,0.44,0.38,2025-01-16,1836,N20,nominal,2.0NRT,292.16,7.01,D
40.66612,-90.66483,336.93,0.47,0.4,2025-01-16,1838,N20,nominal,2.0NRT,283.22,9.2,D
40.34184,-93.28628,335.72,0.41,0.45,2025-01-16,1838,N20,nominal,2.0NRT,275.48,3.02,D
30.32389,-86.09644,334.15,0.44,0.38,2025-01-16,1836,N20,nominal,2.0NRT,291.98,7.01,D
29.59558,-89.89893,337.87,0.46,0.47,2025-01-16,1836,N20,nominal,2.0NRT,290.74,3.24,D
40.34415,-93.30974,336.69,0.42,0.45,2025-01-16,1838,N20,nominal,2.0NRT,277.34,3.91,D
30.62963,-84.46018,336.8,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,294.47,4.92,D
41.64425,-87.13435,328.29,0.39,0.36,2025-01-16,1838,N20,nominal,2.0NRT,280.33,7.81,D
31.08694,-81.75527,356.03,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,295.63,13.65,D
41.09801,-93.44814,340.45,0.41,0.45,2025-01-16,1838,N20,nominal,2.0NRT,283.58,3.61,D
41.32222,-93.00901,330.74,0.38,0.43,2025-01-16,1838,N20,nominal,2.0NRT,279.16,2.32,D
30.94824,-83.00955,329.3,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.11,3.98,D
40.48785,-97.30807,330.05,0.33,0.55,2025-01-16,1838,N20,nominal,2.0NRT,282.32,2.86,D
30.89615,-83.39726,326.02,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.55,0.71,D
30.62388,-85.15549,329.04,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,292.07,2.56,D
40.49932,-97.30508,326.52,0.33,0.55,2025-01-16,1838,N20,nominal,2.0NRT,282.09,1.27,D
41.43361,-97.4889,348.67,0.63,0.54,2025-01-16,1838,N20,nominal,2.0NRT,284.95,9.58,D
31.09846,-82.19521,367,0.39,0.36,2025-01-16,1836,N20,high,2.0NRT,295.28,12,D
44.23706,-103.53145,328.52,0.51,0.66,2025-01-16,1840,N20,nominal,2.0NRT,278.85,5.05,D
31.09788,-82.19928,367,0.39,0.36,2025-01-16,1836,N20,high,2.0NRT,293.76,12.72,D
31.10178,-82.19585,350.6,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.8,12,D
44.36043,-104.19653,344.5,0.54,0.68,2025-01-16,1840,N20,nominal,2.0NRT,274.95,16.35,D
31.10119,-82.19992,347.41,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,294.15,12.72,D
44.35324,-104.19654,344.25,0.54,0.68,2025-01-16,1840,N20,nominal,2.0NRT,275.18,9.04,D
44.36082,-104.19426,325.53,0.54,0.68,2025-01-16,1840,N20,nominal,2.0NRT,274.7,4.26,D
31.10061,-82.20399,354.85,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,296.28,12.72,D
31.10568,-82.19243,331.73,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,287.88,4.3,D
44.35893,-104.20013,329.03,0.54,0.68,2025-01-16,1840,N20,nominal,2.0NRT,274.92,4.26,D
31.10509,-82.19649,349.24,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.8,4.3,D
31.10451,-82.20056,350.9,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.99,11.27,D
31.10392,-82.20464,355.42,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,295.04,11.27,D
31.109,-82.19307,343.12,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,288.15,4.3,D
31.10841,-82.19714,348.76,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.15,4.3,D
30.84836,-83.92297,327.82,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,294.78,4.49,D
31.11173,-82.19778,356.31,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.77,12.18,D
30.84103,-84.01257,330.16,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.46,1.97,D
30.8883,-83.73306,329.39,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.88,2.99,D
30.84433,-84.01327,328.47,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.3,3.66,D
31.21325,-81.60327,342.04,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,293.18,8.78,D
30.94306,-83.64555,329.25,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.04,2.27,D
31.05719,-82.9863,332.25,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.92,8.61,D
30.95391,-83.68491,332.49,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.73,4.88,D
31.08284,-83.08613,331.08,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.61,2.48,D
31.08701,-83.10344,330.19,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.86,2.21,D
31.24741,-82.36143,332.53,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.7,3.33,D
30.7316,-85.72381,354.57,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,300.52,16.29,D
30.73085,-85.72814,340.4,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,296.65,16.29,D
30.73427,-85.72894,355.05,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,299.64,16.29,D
30.91727,-84.66116,332.65,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,293.09,2.79,D
30.73843,-85.72539,353.99,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,299.48,12.54,D
30.74185,-85.72617,340.12,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,291.37,12.54,D
30.58784,-86.64147,343.08,0.46,0.39,2025-01-16,1836,N20,nominal,2.0NRT,306.51,32.5,D
29.52937,-91.87753,337.22,0.6,0.53,2025-01-16,1836,N20,nominal,2.0NRT,287.46,21.17,D
29.52802,-91.88356,329.71,0.6,0.53,2025-01-16,1836,N20,nominal,2.0NRT,299.08,41.8,D
30.59138,-86.64233,351.1,0.46,0.39,2025-01-16,1836,N20,nominal,2.0NRT,299.4,13.93,D
29.53413,-91.87892,337.42,0.6,0.53,2025-01-16,1836,N20,nominal,2.0NRT,288.36,4.97,D
29.53753,-91.88634,335.56,0.6,0.53,2025-01-16,1836,N20,nominal,2.0NRT,288.23,7.76,D
31.15726,-83.40146,345.33,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.18,13.31,D
30.84849,-85.32736,331.6,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,292.33,2.94,D
31.16116,-83.39815,328.37,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,288.99,2.96,D
31.16055,-83.40215,353.35,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,303.22,13.31,D
31.16383,-83.40282,332.61,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.33,2.71,D
31.47688,-81.65048,344.87,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,299.32,14.83,D
31.38424,-82.3078,329.89,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.88,3.06,D
31.38756,-82.30845,346.98,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.03,4.13,D
31.33151,-82.8093,346.55,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,298.53,30,D
31.1531,-83.97813,325.41,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.97,3.32,D
31.15639,-83.97883,329.85,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.77,15.3,D
31.40055,-82.40725,328.91,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.97,4.81,D
30.86839,-85.81285,341.28,0.42,0.38,2025-01-16,1836,N20,nominal,2.0NRT,292.99,7.05,D
29.99786,-90.40405,343.37,0.48,0.48,2025-01-16,1836,N20,nominal,2.0NRT,297.44,9.26,D
31.53289,-81.57022,345.03,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,290.47,5.14,D
31.53231,-81.57446,341.93,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,291.16,4.11,D
31.53568,-81.57508,333,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,290.84,4.11,D
30.63193,-87.34965,333.97,0.49,0.4,2025-01-16,1836,N20,nominal,2.0NRT,290.42,6.56,D
31.34698,-83.18389,333.29,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.69,2.57,D
31.40265,-82.85634,327.37,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.99,1.81,D
31.40595,-82.85699,325.8,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.61,1.81,D
30.88728,-86.08636,328.06,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,289.36,2.83,D
31.18558,-84.33063,330.1,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.69,1.98,D
31.34514,-83.35265,334.68,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,292.51,2.96,D
31.17458,-84.44157,333.84,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.74,4.73,D
31.57401,-81.80572,332.11,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,291.86,3.11,D
31.17789,-84.4423,334.23,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,294.6,6.13,D
30.51019,-88.21378,336.19,0.54,0.42,2025-01-16,1836,N20,nominal,2.0NRT,292.07,6.74,D
31.20761,-84.42776,346.3,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.76,6.55,D
31.20696,-84.43182,329.29,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.43,2.7,D
31.60593,-81.79889,340.79,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,292.39,9.32,D
31.50876,-82.5033,330.24,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.88,1.92,D
31.39947,-83.24005,330.93,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.78,2.18,D
31.23388,-84.37047,345.87,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.63,6.57,D
31.23324,-84.37453,330.12,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.23,6.57,D
31.5479,-82.44319,331.92,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.3,5.08,D
31.36428,-83.76064,338.29,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.74,3.35,D
31.30907,-84.17667,327.93,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.1,2.68,D
31.31301,-84.17336,329.93,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.7,4.92,D
31.31237,-84.17738,327.23,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.74,2.68,D
31.40897,-83.62527,327.94,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.77,3.26,D
31.44989,-83.40242,327.31,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.47,10.18,D
31.34225,-84.09626,329.3,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.78,2.81,D
31.45317,-83.4031,329.91,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.73,10.18,D
31.34947,-84.09365,344.43,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,290.47,3.44,D
31.34883,-84.09767,326.24,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.37,3.44,D
31.71758,-81.70252,350.1,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,298.91,23.44,D
31.05225,-85.99442,331.25,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,304.02,36.43,D
31.05568,-85.99522,341.67,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,300.58,95.65,D
31.5161,-83.1888,339.69,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.82,4.04,D
31.51549,-83.1928,332.91,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,293.11,4,D
31.06255,-85.99682,339.55,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,296.96,42.61,D
31.52682,-83.20754,332.29,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,291.63,2.76,D
31.81324,-81.23383,340.96,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,290.96,5.2,D
30.80898,-87.52236,329.07,0.49,0.41,2025-01-16,1836,N20,nominal,2.0NRT,288.65,2.24,D
31.81315,-81.23357,338.75,0.41,0.37,2025-01-16,1836,N20,nominal,2.0NRT,290.25,3.11,D
30.81145,-87.52116,345.33,0.49,0.41,2025-01-16,1836,N20,nominal,2.0NRT,292.09,7.81,D
31.50592,-83.59213,328.11,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.76,4.17,D
31.42234,-84.42766,338.02,0.39,0.36,2025-01-16,1836,N20,nominal,2.0NRT,296.84,3.04,D
31.42564,-84.42838,325.33,0.39,0.36,2025-01-16,1836,N20,low,2.0NRT,296.17,2.65,D
31.36273,-84.88084,328.37,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,288.87,5.74,D
31.36206,-84.88497,355.08,0.4,0.37,2025-01-16,1836,N20,nominal,2.0NRT,295.5,5.74,D
31.13906,-86.22728,327.17,0.43,0.38,2025-01-16,1836,N20,nominal,2.0NRT,290.17,2.66,D
31.10267,-86.4355,337.82,0.44,0.39,2025-01-16,1836,N20,nominal,2.0NRT,291.13,8.63,D
31.66609,-83.11967,325.43,0.38,0.36,2025-01-16,1836,N20,nominal,2.0NRT,289.2,1.77,D
